Away_team,GameDate,Home_team,Humidity,IsPlayoffs,Location,Stadium,Surface,Team1_Team2,Temperature,Visibility,Weather_cat,Wind
ARI,10/2/16,LA,56%,0,"Glendale, Arizona",Q2,Grass,ARI_LA,82,10,Mostly Cloudy,6
LAC,10/2/16,NO,61%,0,"San Diego, California",Q2,Grass,LAC_NO,73,9,Clear,7
SF,10/2/16,DAL,56%,0,"Santa Clara, California",Q2,Bermuda,DAL_SF,68,9,Partly Cloudy,11
PIT,10/2/16,KC,93%,0,"Pittsburgh, Pennsylvania",Q2,Desso,KC_PIT,59,5,Rain,1
MIN,10/3/16,NYG,67%,0,"Minneapolis, Minnesota",Q2,UBU,MIN_NYG,63,9,Clear,9
SF,10/6/16,ARI,49%,0,"Santa Clara, California",Q2,Bermuda,ARI_SF,65,10,Clear,4
CLE,10/9/16,NE,57%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_NE,58,8,Partly Cloudy,10
DET,10/9/16,PHI,50%,0,"Detroit, Michigan",Q2,Fieldturf,DET_PHI,59,10,Partly Cloudy,8
IND,10/9/16,CHI,48%,0,"Indianapolis, Indiana",Q2,Fieldturf,CHI_IND,69,10,Clear,1
MIA,10/9/16,TEN,62%,0,"Miami Gardens, Florida",Q2,Grass,MIA_TEN,86,10,Clear,10
BAL,10/9/16,WAS,49%,0,"Baltimore, Maryland",Q2,,BAL_WAS,65,10,Partly Cloudy,15
MIN,10/9/16,HOU,53%,0,"Minneapolis, Minnesota",Q2,UBU,HOU_MIN,57,10,Clear,6
PIT,10/9/16,NYJ,56%,0,"Pittsburgh, Pennsylvania",Q2,Desso,NYJ_PIT,59,10,Partly Cloudy,7
DEN,10/9/16,ATL,23%,0,"Denver, Colorado",Q2,Grass,ATL_DEN,72,4,Mostly Cloudy,1
DAL,10/9/16,CIN,35%,0,"Arlington, Texas",Q2,RealGrass,CIN_DAL,73,10,Clear,4
LA,10/9/16,BUF,28%,0,"Los Angeles, California",Q2,Natural,BUF_LA,83,10,Clear,7
OAK,10/9/16,LAC,31%,0,"Oakland, California",Q2,Bluegrass,LAC_OAK,81,10,Clear,5
GB,10/9/16,NYG,88%,0,"Green Bay, Wisconsin",Q2,Desso,GB_NYG,44,9,Clear,2
CAR,10/10/16,TB,79%,0,"Charlotte, North Carolina",Q2,Grass,CAR_TB,52,9,Clear,2
LAC,10/13/16,DEN,78%,0,"San Diego, California",Q2,Grass,DEN_LAC,64,9,Clear,4
BUF,10/16/16,SF,59%,0,"Orchard Park, New York",Q2,A-Turf,BUF_SF,71,10,Mostly Cloudy,11
WAS,10/16/16,PHI,63%,0,"Landover, Maryland",Q2,Grass,PHI_WAS,72,10,Clear,6
TEN,10/16/16,CLE,55%,0,"Nashville, Tennessee",Q2,,CLE_TEN,81,10,Partly Cloudy,6
NYG,10/16/16,BAL,60%,0,"Rutherford, New Jersey",Q2,Fieldturf,BAL_NYG,69,9,Mostly Cloudy,6
NO,10/16/16,CAR,66%,0,"New Orleans, Louisiana",Q2,Fieldturf,CAR_NO,84,9,Clear,5
CHI,10/16/16,JAX,88%,0,"Chicago, Illinois",Q2,Grass,CHI_JAX,68,8,Overcast,3
DET,10/16/16,LA,88%,0,"Detroit, Michigan",Q2,Fieldturf,DET_LA,65,9,Mostly Cloudy,6
MIA,10/16/16,PIT,75%,0,"Miami Gardens, Florida",Q2,Grass,MIA_PIT,82,8,Partly Cloudy,11
NE,10/16/16,CIN,61%,0,"Foxborough, Massachusetts",Q2,Fieldturf,CIN_NE,68,9,Clear,6
OAK,10/16/16,KC,95%,0,"Oakland, California",Q2,Bluegrass,KC_OAK,61,8,Light Rain,8
SEA,10/16/16,ATL,82%,0,"Seattle, Washington",Q2,Fieldturf,ATL_SEA,57,9,Mostly Cloudy,2
GB,10/16/16,DAL,68%,0,"Green Bay, Wisconsin",Q2,Desso,DAL_GB,62,10,Clear,4
HOU,10/16/16,IND,83%,0,"Houston, Texas",Q2,Grass,HOU_IND,78,9,Clear,5
ARI,10/17/16,NYJ,28%,0,"Glendale, Arizona",Q2,Grass,ARI_NYJ,79,10,Clear,3
GB,10/20/16,CHI,67%,0,"Green Bay, Wisconsin",Q2,Desso,CHI_GB,46,10,Mostly Cloudy,5
LA,10/23/16,NYG,65%,0,"London, London",Q2,Desso,LA_NYG,53,7,Partly Cloudy,10
KC,10/23/16,NO,47%,0,"Kansas City, Missouri",Q2,Grass,KC_NO,74,10,Clear,4
TEN,10/23/16,IND,38%,0,"Nashville, Tennessee",Q2,,IND_TEN,75,9,Clear,7
PHI,10/23/16,MIN,46%,0,"Philadelphia, Pennsylvania",Q2,Desso,MIN_PHI,64,10,Mostly Cloudy,10
CIN,10/23/16,CLE,50%,0,"Cincinnati, Ohio",Q2,,CIN_CLE,69,8,Clear,9
DET,10/23/16,WAS,56%,0,"Detroit, Michigan",Q2,Fieldturf,DET_WAS,63,10,Clear,7
JAX,10/23/16,OAK,40%,0,"Jacksonville, Florida",Q2,,JAX_OAK,74,10,Clear,5
MIA,10/23/16,BUF,54%,0,"Miami Gardens, Florida",Q2,Grass,BUF_MIA,81,10,Partly Cloudy,8
NYJ,10/23/16,BAL,44%,0,"Rutherford, New Jersey",Q2,Fieldturf,BAL_NYJ,60,10,Partly Cloudy,12
SF,10/23/16,TB,52%,0,"Santa Clara, California",Q2,Bermuda,SF_TB,72,9,Clear,5
ATL,10/23/16,LAC,27%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_LAC,71,6,Clear,3
PIT,10/23/16,NE,61%,0,"Pittsburgh, Pennsylvania",Q2,Desso,NE_PIT,60,10,Clear,8
ARI,10/23/16,SEA,24%,0,"Glendale, Arizona",Q2,Grass,ARI_SEA,83,10,Clear,1
DEN,10/24/16,HOU,30%,0,"Denver, Colorado",Q2,Grass,DEN_HOU,58,8,Partly Cloudy,2
TEN,10/27/16,JAX,82%,0,"Nashville, Tennessee",Q2,,JAX_TEN,61,9,Clear,4
CIN,10/30/16,WAS,87%,0,"London, London",Q2,Desso,CIN_WAS,53,4,Mostly Cloudy,4
IND,10/30/16,KC,77%,0,"Indianapolis, Indiana",Q2,Fieldturf,IND_KC,64,9,Mostly Cloudy,5
TB,10/30/16,OAK,52%,0,"Tampa, Florida",Q2,Grass,OAK_TB,86,10,Clear,9
NO,10/30/16,SEA,53%,0,"New Orleans, Louisiana",Q2,Fieldturf,NO_SEA,83,10,Clear,5
HOU,10/30/16,DET,56%,0,"Houston, Texas",Q2,Grass,DET_HOU,84,10,Clear,2
CLE,10/30/16,NYJ,89%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_NYJ,53,5,Mostly Cloudy,9
BUF,10/30/16,NE,92%,0,"Orchard Park, New York",Q2,A-Turf,BUF_NE,47,5,Drizzle,4
DEN,10/30/16,LAC,32%,0,"Denver, Colorado",Q2,Grass,DEN_LAC,71,3,Mostly Cloudy,2
ATL,10/30/16,GB,39%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_GB,79,6,Clear,3
CAR,10/30/16,ARI,53%,0,"Charlotte, North Carolina",Q2,Grass,ARI_CAR,75,10,Clear,3
DAL,10/30/16,PHI,62%,0,"Arlington, Texas",Q2,RealGrass,DAL_PHI,74,10,Clear,4
CHI,10/31/16,MIN,77%,0,"Chicago, Illinois",Q2,Grass,CHI_MIN,56,9,Drizzle,8
TB,11/3/16,ATL,77%,0,"Tampa, Florida",Q2,Grass,ATL_TB,72,9,Partly Cloudy,5
MIN,11/6/16,DET,44%,0,"Minneapolis, Minnesota",Q2,UBU,DET_MIN,66,10,Clear,7
NYG,11/6/16,PHI,42%,0,"Rutherford, New Jersey",Q2,Fieldturf,NYG_PHI,57,10,Clear,8
MIA,11/6/16,NYJ,65%,0,"Miami Gardens, Florida",Q2,Grass,MIA_NYJ,79,10,Clear,12
KC,11/6/16,JAX,47%,0,"Kansas City, Missouri",Q2,Grass,JAX_KC,64,10,Clear,5
CLE,11/6/16,DAL,74%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_DAL,58,5,Clear,4
BAL,11/6/16,PIT,30%,0,"Baltimore, Maryland",Q2,,BAL_PIT,65,10,Mostly Cloudy,13
SF,11/6/16,NO,68%,0,"Santa Clara, California",Q2,Bermuda,NO_SF,70,9,Partly Cloudy,1
LA,11/6/16,CAR,60%,0,"Los Angeles, California",Q2,Natural,CAR_LA,72,9,Clear,4
GB,11/6/16,IND,62%,0,"Green Bay, Wisconsin",Q2,Desso,GB_IND,63,10,Clear,4
LAC,11/6/16,TEN,53%,0,"San Diego, California",Q2,Grass,LAC_TEN,75,9,Clear,4
OAK,11/6/16,DEN,84%,0,"Oakland, California",Q2,Bluegrass,DEN_OAK,63,9,Partly Cloudy,3
SEA,11/7/16,BUF,77%,0,"Seattle, Washington",Q2,Fieldturf,BUF_SEA,58,9,Mostly Cloudy,0
BAL,11/10/16,CLE,59%,0,"Baltimore, Maryland",Q2,,BAL_CLE,50,10,Clear,2
JAX,11/13/16,HOU,74%,0,"Jacksonville, Florida",Q2,,HOU_JAX,69,9,Partly Cloudy,5
NO,11/13/16,DEN,62%,0,"New Orleans, Louisiana",Q2,Fieldturf,DEN_NO,65,9,Partly Cloudy,5
NYJ,11/13/16,LA,26%,0,"Rutherford, New Jersey",Q2,Fieldturf,LA_NYJ,61,10,Clear,6
PHI,11/13/16,ATL,30%,0,"Philadelphia, Pennsylvania",Q2,Desso,ATL_PHI,59,10,Clear,7
CAR,11/13/16,KC,61%,0,"Charlotte, North Carolina",Q2,Grass,CAR_KC,50,9,Partly Cloudy,3
TB,11/13/16,CHI,54%,0,"Tampa, Florida",Q2,Grass,CHI_TB,81,10,Clear,4
WAS,11/13/16,MIN,28%,0,"Landover, Maryland",Q2,Grass,MIN_WAS,60,10,Clear,4
TEN,11/13/16,GB,40%,0,"Nashville, Tennessee",Q2,,GB_TEN,63,10,Clear,3
LAC,11/13/16,MIA,28%,0,"San Diego, California",Q2,Grass,LAC_MIA,83,9,Clear,6
ARI,11/13/16,SF,20%,0,"Glendale, Arizona",Q2,Grass,ARI_SF,84,10,Clear,3
PIT,11/13/16,DAL,42%,0,"Pittsburgh, Pennsylvania",Q2,Desso,DAL_PIT,50,10,Clear,2
NE,11/13/16,SEA,60%,0,"Foxborough, Massachusetts",Q2,Fieldturf,NE_SEA,42,10,Clear,2
NYG,11/14/16,CIN,33%,0,"Rutherford, New Jersey",Q2,Fieldturf,CIN_NYG,52,10,Overcast,3
CAR,11/17/16,NO,71%,0,"Charlotte, North Carolina",Q2,Grass,CAR_NO,53,9,Clear,2
CLE,11/20/16,PIT,74%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_PIT,36,7,Overcast,18
DAL,11/20/16,BAL,32%,0,"Arlington, Texas",Q2,RealGrass,BAL_DAL,59,10,Clear,7
DET,11/20/16,JAX,56%,0,"Detroit, Michigan",Q2,Fieldturf,DET_JAX,34,10,Mostly Cloudy,16
IND,11/20/16,TEN,61%,0,"Indianapolis, Indiana",Q2,Fieldturf,IND_TEN,36,9,Clear,8
CIN,11/20/16,BUF,56%,0,"Cincinnati, Ohio",Q2,,BUF_CIN,39,6,Overcast,8
KC,11/20/16,TB,45%,0,"Kansas City, Missouri",Q2,Grass,KC_TB,48,10,Partly Cloudy,8
NYG,11/20/16,CHI,68%,0,"Rutherford, New Jersey",Q2,Fieldturf,CHI_NYG,41,9,Mostly Cloudy,11
MIN,11/20/16,ARI,62%,0,"Minneapolis, Minnesota",Q2,UBU,ARI_MIN,28,10,Partly Cloudy,2
LA,11/20/16,MIA,74%,0,"Los Angeles, California",Q2,Natural,LA_MIA,62,6,Partly Cloudy,1
SF,11/20/16,NE,81%,0,"Santa Clara, California",Q2,Bermuda,NE_SF,59,6,Light Rain,3
SEA,11/20/16,PHI,80%,0,"Seattle, Washington",Q2,Fieldturf,PHI_SEA,53,9,Overcast,7
WAS,11/20/16,GB,48%,0,"Landover, Maryland",Q2,Grass,GB_WAS,36,10,Partly Cloudy,13
OAK,11/21/16,HOU,48%,0,"Mexico City, Tlalpan",Q2,Grass,HOU_OAK,60,9,Clear,0
DET,11/24/16,MIN,87%,0,"Detroit, Michigan",Q2,Fieldturf,DET_MIN,46,9,Mostly Cloudy,9
DAL,11/24/16,WAS,42%,0,"Arlington, Texas",Q2,RealGrass,DAL_WAS,69,9,Clear,4
IND,11/24/16,PIT,85%,0,"Indianapolis, Indiana",Q2,Fieldturf,IND_PIT,39,9,Overcast,3
CHI,11/27/16,TEN,88%,0,"Chicago, Illinois",Q2,Grass,CHI_TEN,41,3,Foggy,4
BUF,11/27/16,JAX,79%,0,"Orchard Park, New York",Q2,A-Turf,BUF_JAX,40,9,Mostly Cloudy,5
BAL,11/27/16,CIN,45%,0,"Baltimore, Maryland",Q2,,BAL_CIN,49,10,Clear,8
ATL,11/27/16,ARI,37%,0,"Atlanta, Georgia",Q2,Fieldturf,ARI_ATL,59,6,Clear,2
CLE,11/27/16,NYG,61%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_NYG,48,7,Clear,10
NO,11/27/16,LA,56%,0,"New Orleans, Louisiana",Q2,Fieldturf,LA_NO,65,10,Partly Cloudy,1
MIA,11/27/16,SF,52%,0,"Miami Gardens, Florida",Q2,Grass,MIA_SF,79,9,Clear,12
HOU,11/27/16,LAC,68%,0,"Houston, Texas",Q2,Grass,HOU_LAC,72,9,Clear,8
TB,11/27/16,SEA,54%,0,"Tampa, Florida",Q2,Grass,SEA_TB,75,10,Partly Cloudy,8
OAK,11/27/16,CAR,61%,0,"Oakland, California",Q2,Bluegrass,CAR_OAK,57,10,Clear,6
NYJ,11/27/16,NE,51%,0,"Rutherford, New Jersey",Q2,Fieldturf,NE_NYJ,45,10,Partly Cloudy,4
DEN,11/27/16,KC,36%,0,"Denver, Colorado",Q2,Grass,DEN_KC,41,5,Mostly Cloudy,6
PHI,11/28/16,GB,71%,0,"Philadelphia, Pennsylvania",Q2,Desso,GB_PHI,46,9,Partly Cloudy,4
MIN,12/1/16,DAL,78%,0,"Minneapolis, Minnesota",Q2,UBU,DAL_MIN,34,9,Overcast,4
ATL,12/4/16,KC,94%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_KC,44,3,Mostly Cloudy,4
NO,12/4/16,DET,95%,0,"New Orleans, Louisiana",Q2,Fieldturf,DET_NO,67,3,Light Rain,1
NE,12/4/16,LA,52%,0,"Foxborough, Massachusetts",Q2,Fieldturf,LA_NE,40,10,Partly Cloudy,4
JAX,12/4/16,DEN,60%,0,"Jacksonville, Florida",Q2,,DEN_JAX,77,10,Partly Cloudy,4
GB,12/4/16,HOU,93%,0,"Green Bay, Wisconsin",Q2,Desso,GB_HOU,31,6,Snow,5
CIN,12/4/16,PHI,63%,0,"Cincinnati, Ohio",Q2,,CIN_PHI,43,6,Mostly Cloudy,3
BAL,12/4/16,MIA,54%,0,"Baltimore, Maryland",Q2,,BAL_MIA,46,10,Clear,2
CHI,12/4/16,SF,90%,0,"Chicago, Illinois",Q2,Grass,CHI_SF,33,1,Light Rain,2
OAK,12/4/16,BUF,67%,0,"Oakland, California",Q2,Bluegrass,BUF_OAK,58,10,Clear,4
PIT,12/4/16,NYG,67%,0,"Pittsburgh, Pennsylvania",Q2,Desso,NYG_PIT,40,10,Partly Cloudy,2
ARI,12/4/16,WAS,14%,0,"Glendale, Arizona",Q2,Grass,ARI_WAS,69,10,Clear,2
LAC,12/4/16,TB,28%,0,"San Diego, California",Q2,Grass,LAC_TB,72,9,Clear,4
SEA,12/4/16,CAR,85%,0,"Seattle, Washington",Q2,Fieldturf,CAR_SEA,39,9,Mostly Cloudy,3
NYJ,12/5/16,IND,76%,0,"Rutherford, New Jersey",Q2,Fieldturf,IND_NYJ,39,9,Clear,2
KC,12/8/16,OAK,64%,0,"Kansas City, Missouri",Q2,Grass,KC_OAK,21,9,Clear,2
BUF,12/11/16,PIT,77%,0,"Orchard Park, New York",Q2,A-Turf,BUF_PIT,24,1,Snow,8
TEN,12/11/16,DEN,33%,0,"Nashville, Tennessee",Q2,,DEN_TEN,54,10,Partly Cloudy,11
TB,12/11/16,NO,67%,0,"Tampa, Florida",Q2,Grass,NO_TB,76,9,Partly Cloudy,7
PHI,12/11/16,WAS,55%,0,"Philadelphia, Pennsylvania",Q2,Desso,PHI_WAS,34,9,Mostly Cloudy,5
MIA,12/11/16,ARI,82%,0,"Miami Gardens, Florida",Q2,Grass,ARI_MIA,77,7,Partly Cloudy,14
CAR,12/11/16,LAC,44%,0,"Charlotte, North Carolina",Q2,Grass,CAR_LAC,42,10,Mostly Cloudy,2
CLE,12/11/16,CIN,87%,0,"Cleveland, Ohio",Q2,Kentucky,CIN_CLE,29,2,Light Snow,14
DET,12/11/16,CHI,93%,0,"Detroit, Michigan",Q2,Fieldturf,CHI_DET,29,0,Light Snow,15
IND,12/11/16,HOU,70%,0,"Indianapolis, Indiana",Q2,Fieldturf,HOU_IND,34,6,Mostly Cloudy,10
JAX,12/11/16,MIN,65%,0,"Jacksonville, Florida",Q2,,JAX_MIN,72,9,Clear,6
SF,12/11/16,NYJ,68%,0,"Santa Clara, California",Q2,Bermuda,NYJ_SF,54,9,Partly Cloudy,4
LA,12/11/16,ATL,77%,0,"Los Angeles, California",Q2,Natural,ATL_LA,64,9,Mostly Cloudy,1
GB,12/11/16,SEA,88%,0,"Green Bay, Wisconsin",Q2,Desso,GB_SEA,25,9,Mostly Cloudy,1
NYG,12/11/16,DAL,84%,0,"Rutherford, New Jersey",Q2,Fieldturf,DAL_NYG,30,8,Mostly Cloudy,0
NE,12/12/16,BAL,93%,0,"Foxborough, Massachusetts",Q2,Fieldturf,BAL_NE,33,8,Clear,3
SEA,12/15/16,LA,73%,0,"Seattle, Washington",Q2,Fieldturf,LA_SEA,35,10,Mostly Cloudy,3
NYJ,12/17/16,MIA,91%,0,"Rutherford, New Jersey",Q2,Fieldturf,MIA_NYJ,34,5,Mostly Cloudy,3
CHI,12/18/16,GB,66%,0,"Chicago, Illinois",Q2,Grass,CHI_GB,10,9,Partly Cloudy,7
HOU,12/18/16,JAX,53%,0,"Houston, Texas",Q2,Grass,HOU_JAX,40,10,Mostly Cloudy,12
BUF,12/18/16,CLE,82%,0,"Orchard Park, New York",Q2,A-Turf,BUF_CLE,24,8,Mostly Cloudy,8
BAL,12/18/16,PHI,81%,0,"Baltimore, Maryland",Q2,,BAL_PHI,56,9,Light Rain,11
KC,12/18/16,TEN,64%,0,"Kansas City, Missouri",Q2,Grass,KC_TEN,7,10,Clear,2
NYG,12/18/16,DET,92%,0,"Rutherford, New Jersey",Q2,Fieldturf,DET_NYG,51,4,Mostly Cloudy,5
MIN,12/18/16,IND,63%,0,"Minneapolis, Minnesota",Q2,UBU,IND_MIN,-7,9,Clear,4
CIN,12/18/16,PIT,73%,0,"Cincinnati, Ohio",Q2,,CIN_PIT,26,7,Mostly Cloudy,6
ARI,12/18/16,NO,21%,0,"Glendale, Arizona",Q2,Grass,ARI_NO,62,10,Clear,2
ATL,12/18/16,SF,86%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_SF,42,5,Mostly Cloudy,6
DEN,12/18/16,NE,59%,0,"Denver, Colorado",Q2,Grass,DEN_NE,21,3,Clear,4
LAC,12/18/16,OAK,26%,0,"San Diego, California",Q2,Grass,LAC_OAK,61,10,Clear,4
DAL,12/18/16,TB,49%,0,"Arlington, Texas",Q2,RealGrass,DAL_TB,24,10,Clear,6
WAS,12/19/16,CAR,56%,0,"Landover, Maryland",Q2,Grass,CAR_WAS,29,10,Partly Cloudy,3
PHI,12/22/16,NYG,57%,0,"Philadelphia, Pennsylvania",Q2,Desso,NYG_PHI,40,10,Mostly Cloudy,8
BUF,12/24/16,MIA,90%,0,"Orchard Park, New York",Q2,A-Turf,BUF_MIA,34,4,Overcast,5
NO,12/24/16,TB,79%,0,"New Orleans, Louisiana",Q2,Fieldturf,NO_TB,73,9,Mostly Cloudy,4
NE,12/24/16,NYJ,94%,0,"Foxborough, Massachusetts",Q2,Fieldturf,NE_NYJ,40,2,Light Rain,4
JAX,12/24/16,TEN,72%,0,"Jacksonville, Florida",Q2,,JAX_TEN,74,6,Mostly Cloudy,1
GB,12/24/16,MIN,84%,0,"Green Bay, Wisconsin",Q2,Desso,GB_MIN,36,10,Mostly Cloudy,4
CLE,12/24/16,LAC,90%,0,"Cleveland, Ohio",Q2,Kentucky,CLE_LAC,37,5,Mostly Cloudy,8
CHI,12/24/16,WAS,85%,0,"Chicago, Illinois",Q2,Grass,CHI_WAS,35,10,Mostly Cloudy,1
CAR,12/24/16,ATL,64%,0,"Charlotte, North Carolina",Q2,Grass,ATL_CAR,59,10,Partly Cloudy,7
OAK,12/24/16,IND,59%,0,"Oakland, California",Q2,Bluegrass,IND_OAK,50,10,Clear,5
SEA,12/24/16,ARI,89%,0,"Seattle, Washington",Q2,Fieldturf,ARI_SEA,38,10,Mostly Cloudy,2
LA,12/24/16,SF,48%,0,"Los Angeles, California",Q2,Natural,LA_SF,56,10,Clear,9
HOU,12/24/16,CIN,91%,0,"Houston, Texas",Q2,Grass,CIN_HOU,69,7,Partly Cloudy,9
PIT,12/25/16,BAL,83%,0,"Pittsburgh, Pennsylvania",Q2,Desso,BAL_PIT,36,9,Partly Cloudy,4
KC,12/25/16,DEN,85%,0,"Kansas City, Missouri",Q2,Grass,DEN_KC,52,6,Heavy Rain,7
DAL,12/26/16,DET,41%,0,"Arlington, Texas",Q2,RealGrass,DAL_DET,61,10,Mostly Cloudy,2
PIT,1/1/17,CLE,65%,0,"Pittsburgh, Pennsylvania",Q2,Desso,CLE_PIT,41,9,Clear,1
CIN,1/1/17,BAL,87%,0,"Cincinnati, Ohio",Q2,,BAL_CIN,41,8,Foggy,2
TEN,1/1/17,HOU,93%,0,"Nashville, Tennessee",Q2,,HOU_TEN,52,7,Mostly Cloudy,1
TB,1/1/17,CAR,59%,0,"Tampa, Florida",Q2,Grass,CAR_TB,81,10,Clear,8
IND,1/1/17,JAX,68%,0,"Indianapolis, Indiana",Q2,Fieldturf,IND_JAX,44,9,Clear,3
MIA,1/1/17,NE,66%,0,"Miami Gardens, Florida",Q2,Grass,MIA_NE,80,9,Mostly Cloudy,9
MIN,1/1/17,CHI,73%,0,"Minneapolis, Minnesota",Q2,UBU,CHI_MIN,30,9,Clear,1
NYJ,1/1/17,BUF,40%,0,"Rutherford, New Jersey",Q2,Fieldturf,BUF_NYJ,47,10,Clear,6
PHI,1/1/17,DAL,49%,0,"Philadelphia, Pennsylvania",Q2,Desso,DAL_PHI,50,10,Partly Cloudy,6
LA,1/1/17,ARI,60%,0,"Los Angeles, California",Q2,Natural,ARI_LA,57,9,Clear,4
DEN,1/1/17,OAK,33%,0,"Denver, Colorado",Q2,Grass,DEN_OAK,44,3,Partly Cloudy,2
LAC,1/1/17,KC,63%,0,"San Diego, California",Q2,Grass,KC_LAC,58,9,Partly Cloudy,6
SF,1/1/17,SEA,57%,0,"Santa Clara, California",Q2,Bermuda,SEA_SF,53,10,Partly Cloudy,8
ATL,1/1/17,NO,97%,0,"Atlanta, Georgia",Q2,Fieldturf,ATL_NO,48,1,Light Rain,5
WAS,1/1/17,NYG,56%,0,"Landover, Maryland",Q2,Grass,NYG_WAS,47,10,Clear,1
DET,1/1/17,GB,83%,0,"Detroit, Michigan",Q2,Fieldturf,DET_GB,30,10,Clear,3
HOU,1/7/17,OAK,38%,1,"Houston, Texas",Q2,Grass,HOU_OAK,42,10,Clear,6
SEA,1/7/17,DET,55%,1,"Seattle, Washington",Q2,Fieldturf,DET_SEA,35,10,Overcast,4
PIT,1/8/17,MIA,55%,1,"Pittsburgh, Pennsylvania",Q2,Desso,MIA_PIT,16,9,Partly Cloudy,4
GB,1/8/17,NYG,67%,1,"Green Bay, Wisconsin",Q2,Desso,GB_NYG,12,10,Partly Cloudy,5
ATL,1/14/17,SEA,56%,1,"Atlanta, Georgia",Q2,Fieldturf,ATL_SEA,69,7,Partly Cloudy,2
NE,1/14/17,HOU,67%,1,"Foxborough, Massachusetts",Q2,Fieldturf,HOU_NE,28,9,Partly Cloudy,3
DAL,1/15/17,GB,91%,1,"Arlington, Texas",Q2,RealGrass,DAL_GB,57,3,Partly Cloudy,5
KC,1/15/17,PIT,96%,1,"Kansas City, Missouri",Q2,Grass,KC_PIT,32,3,Overcast,3
ATL,1/22/17,GB,96%,1,"Atlanta, Georgia",Q2,Fieldturf,ATL_GB,60,3,Overcast,4
NE,1/22/17,PIT,94%,1,"Foxborough, Massachusetts",Q2,Fieldturf,NE_PIT,39,8,Overcast,6
ATL,2/5/17,NE,78%,1,"Houston, Texas",Q2,Grass,ATL_NE,72,9,Mostly Cloudy,6
NE,9/7/17,KC,82%,0,"Foxborough, Massachusetts",,Fieldturf,KC_NE,59,10,Clear,1
BUF,9/10/17,NYJ,56%,0,"Orchard Park, New York",,A-Turf,BUF_NYJ,63,10,Partly Cloudy,6
WAS,9/10/17,PHI,53%,0,"Landover, Maryland",,Grass,PHI_WAS,70,8,Clear,2
TEN,9/10/17,OAK,50%,0,"Nashville, Tennessee",,,OAK_TEN,77,10,Clear,6
HOU,9/10/17,JAX,47%,0,"Houston, Texas",,Grass,HOU_JAX,83,10,Clear,4
DET,9/10/17,ARI,59%,0,"Detroit, Michigan",,Fieldturf,ARI_DET,66,10,Partly Cloudy,4
CHI,9/10/17,ATL,49%,0,"Chicago, Illinois",,Grass,ATL_CHI,67,10,Clear,5
CIN,9/10/17,BAL,42%,0,"Cincinnati, Ohio",,,BAL_CIN,71,5,Clear,4
CLE,9/10/17,PIT,55%,0,"Cleveland, Ohio",,Kentucky,CLE_PIT,67,3,Clear,7
LA,9/10/17,IND,43%,0,"Los Angeles, California",,Natural,IND_LA,87,10,Clear,5
GB,9/10/17,SEA,63%,0,"Green Bay, Wisconsin",,Desso,GB_SEA,66,6,Clear,7
SF,9/10/17,CAR,32%,0,"Santa Clara, California",,Bermuda,CAR_SF,94,10,Clear,2
DAL,9/10/17,NYG,53%,0,"Arlington, Texas",,RealGrass,DAL_NYG,73,10,Clear,1
MIN,9/11/17,NO,80%,0,"Minneapolis, Minnesota",,UBU,MIN_NO,72,10,Clear,0
DEN,9/11/17,LAC,48%,0,"Denver, Colorado",,Grass,DEN_LAC,68,3,Partly Cloudy,2
CIN,9/14/17,HOU,92%,0,"Cincinnati, Ohio",,,CIN_HOU,64,4,Mostly Cloudy,0
BAL,9/17/17,CLE,69%,0,"Baltimore, Maryland",,,BAL_CLE,79,9,Mostly Cloudy,3
TB,9/17/17,CHI,54%,0,"Tampa, Florida",,Grass,CHI_TB,89,10,Clear,5
PIT,9/17/17,MIN,61%,0,"Pittsburgh, Pennsylvania",,Desso,MIN_PIT,80,10,Clear,1
NO,9/17/17,NE,66%,0,"New Orleans, Louisiana",,Fieldturf,NE_NO,87,9,Clear,3
KC,9/17/17,PHI,88%,0,"Kansas City, Missouri",,Grass,KC_PHI,68,8,Overcast,3
JAX,9/17/17,TEN,55%,0,"Jacksonville, Florida",,,JAX_TEN,86,9,Clear,7
IND,9/17/17,ARI,48%,0,"Indianapolis, Indiana",,Fieldturf,ARI_IND,86,10,Clear,3
CAR,9/17/17,BUF,53%,0,"Charlotte, North Carolina",,Grass,BUF_CAR,83,10,Partly Cloudy,3
OAK,9/17/17,NYJ,53%,0,"Oakland, California",,Bluegrass,NYJ_OAK,72,9,Clear,5
LAC,9/17/17,MIA,70%,0,"Carson, California",,Grass,LAC_MIA,72,10,Partly Cloudy,5
SEA,9/17/17,SF,85%,0,"Seattle, Washington",,Fieldturf,SEA_SF,57,10,Drizzle,3
LA,9/17/17,WAS,67%,0,"Los Angeles, California",,Natural,LA_WAS,73,10,Mostly Cloudy,5
